,date,text
3203,2022-04-13 11:48:26,"RT @Marconie9192006: 🚛Russian servicemen deliver more than 10 tonnes of humanitarian aid to Stanislav

▫️In the future, it is planned to de…"
3204,2022-04-13 11:48:24,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3205,2022-04-13 11:48:23,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3206,2022-04-13 11:48:22,RT @tewerwari_1: As z conflict in #Ukraine is pushing z Horn even more closer to #China &amp; #Russia @StateDept is opting to change course. #U…
3207,2022-04-13 11:48:21,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3208,2022-04-13 11:48:20,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3209,2022-04-13 11:48:14,"Hugh Jackman shared a drawing of Wolverine by Ukrainian refugee child who came to Romania after fleeing Russian invasion in Ukraine.
#Ukraine #UkraineRussiaWar #UkraineWar #war #UkraineUnderAttack #UkraineRussia #Russia #Ukrainian  #Russian #Kyiv @Ukraine 
https://t.co/bFjWdLYx5T"
3210,2022-04-13 11:48:14,"@PatrickHeinisc1 Please stop it. While your house Germany is on fire, you can't be bothered by Eritrea. #Eritrea has many options, but #Germany don't. Your own country Imports from #Russia was $27.38 Billion during 2021. German is suffering it's own citizens to please US.
https://t.co/ZiynuzKKpy"
3211,2022-04-13 11:48:13,"RT @timand2037: Not only is the #NATO embedded media campaign against #Russia overflowing with hypocrisy, it blinds its audience to #Washin…"
3212,2022-04-13 11:48:11,RT @ignis_fatum: 🛑🛑🛑Suspil’ne Chernihiv had published photos of the remains of the village of Baklanova-Muraviyka in the Chernihiv region a…
3213,2022-04-13 11:48:08,via @NYTimes #putin is destroying the future of #russia  https://t.co/hxBO9Dq8Pg
3214,2022-04-13 11:48:07,RT @RussianEmbassy: President #Putin: #Russia's economy will definitely adapt to the new situation. This is inevitable. https://t.co/E8hF2W…
3215,2022-04-13 11:48:05,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3216,2022-04-13 11:48:03,RT @georgegalloway: Tune in this time TOMORROW 10pm (BST/GMT+1) for more of this raw and unleashed you will struggle to find anywhere else…
3217,2022-04-13 11:48:03,RT @ignis_fatum: 🛑🛑🛑Suspil’ne Chernihiv had published photos of the remains of the village of Baklanova-Muraviyka in the Chernihiv region a…
3218,2022-04-13 11:47:56,"RT @Otpor17: ""#Finland will release a white paper Wednesday assessing how #Russia’s invasion of #Ukraine has changed its security environme…"
3219,2022-04-13 11:47:56,RT @RussianEmbassy: President #Putin: #Russia's economy will definitely adapt to the new situation. This is inevitable. https://t.co/E8hF2W…
3220,2022-04-13 11:47:53,"The PageOne Asia https://t.co/x3I4mzEgCc
#Biden #Ukraine️ #Russia #Genocide #Mariupol"
3221,2022-04-13 11:47:52,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3222,2022-04-13 11:47:51,Washington Post contributor arrested in Moscow after criticizing Putin https://t.co/mSEOPKJGSR #media #newsmedia #journalism #Russia #PressFreedom #VladimirKaraMurza @washingtonpost
3223,2022-04-13 11:47:47,"RT @TGTM_Official: War profiteering of the ""innovative #Chinese""

Case study 1: Selling ""Z"" T-shirts in support of #Russia on #Taobao.

#Th…"
3224,2022-04-13 11:47:44,RT @slsaint214: Wolves in sheeps clothing..#washington @nato @potus ....  The enemy is Cunning  #Victory  to #russia #RussianArmy #Russian…
3225,2022-04-13 11:47:43,"30,915,909,524 €
This is how much the #EU countries spent on #Russia's coal, oil, and gas since the Kremlin’s war on #Ukraine began on 24 February 2022

https://t.co/8Dj1ZRZal5 https://t.co/JEtEobRsmN"
3226,2022-04-13 11:47:43,RT @timand2037: International jurist Richard Falk @rfalk13 - co-author of a U.N. report branding Israel an #Apartheid regime - says the #US…
3227,2022-04-13 11:47:42,RT @olex_scherba: Deputy mayor of #Dnipro Mykhailo Lysenko urges #Russia: please come &amp; get your 1500 dead soldiers clogging our morgues!…
3228,2022-04-13 11:47:39,RT @InvestorHumbl: #Russia wants Ukrainians to move to far east. They are spreading flyers in #Mariupol German nazis did the same in #Kiev…
3229,2022-04-13 11:47:38,RT @Earthplanet64: This critically important documentary on Navalny is not to be missed. #Navalny #FreeNavalny #PutinIsAMurderer #Russia #U…
3230,2022-04-13 11:47:37,"RT @Christi24438485: Beautiful animation of ""blood washing"" from the flag of Russia against the backdrop of the dawn of Freedom in #Russia…"
3231,2022-04-13 11:47:36,RT @olex_scherba: Deputy mayor of #Dnipro Mykhailo Lysenko urges #Russia: please come &amp; get your 1500 dead soldiers clogging our morgues!…
3232,2022-04-13 11:47:36,"#China’s overall #trade with #Russia rises to 243.03 billion yuan ($38.18 billion) in January-March, a #Chinese customs spokesman says, up 27.8 percent from a year earlier. #Beijing #Moscow #Russian #business #money https://t.co/U7mls3HHFP"
3233,2022-04-13 11:47:34,RT @RitaCosby: Tonight @77WABCradio: Breaking News on the #Brooklyn #subwayattack with @CurtisSliwa at 10:05pm &amp; @RudyGiuliani at 11:05pm.…
3234,2022-04-13 11:47:34,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3235,2022-04-13 11:47:28,"RT @real__libyan: About 1000 Ukrainian soldiers surrender in #Mariupol. About 200 of them wounded.
#War #Ukraine #Russia https://t.co/a1FsQ…"
3236,2022-04-13 11:47:24,"I was just checking the news about the children's virus lab set up by the US military in Ukraine. Suddenly found real photos of the 2014 massacre and rape of civilian children and women in Eastern Ukraine by the Ukrainian Nazis.
#Russia #Ukraine️ #新闻 #UN #NEWS #World #Asia https://t.co/iAVtgu12VV"
3237,2022-04-13 11:47:24,"RT @NarniaIsFree: Where are you, @Europarl_EN ? Your beloved #Armenian ""Artsakh"" supports #Russia in this war. You condemned Belarus for th…"
3238,2022-04-13 11:47:24,"RT @TpyxaNews: Volunteers from Colombia fighting the Russian invaders.

#Ukraine #Russia #TPYXA https://t.co/y93INqyhKD"
3239,2022-04-13 11:47:23,"RT @InsightGL: -#Indian #PMModi to #USA Pres #JoeBiden: #India ready to supply food stock to world if #WTO permits
-Food stock in world is…"
3240,2022-04-13 11:47:21,RT @PhilipObin: #Russia: Germany government spokesperson says the country does not approve of an embargo on Russian oil at the moment
3241,2022-04-13 11:47:20,FUCK OFF Russian President Putin high on fame! #inspirational #Russia
3242,2022-04-13 11:47:20,"RT @halyapuff: 62-year-old #Chernihiv village head abducted by #FSB to #Russia and tortured
#Havrylina #TheTaken #StandWithUkraine #Ukraine…"
3243,2022-04-13 11:47:16,"RT @TpyxaNews: Grandfather in Kharkov against the backdrop of his house destroyed by shelling

#Ukraine #Russia #TPYXA https://t.co/ihafiz1…"
3244,2022-04-13 11:47:15,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3245,2022-04-13 11:47:12,#Russia: Germany government spokesperson says the country does not approve of an embargo on Russian oil at the moment
3246,2022-04-13 11:47:09,"It is vital to spread the truth about #russia's brutal and unprovoked war in #Ukraine. 
We operate 24/7 to inform the world about Ukraine, though our team is not very big. That is why we ask you to support us to remain efficient. 

https://t.co/revX5i50lX"
3247,2022-04-13 11:47:08,"The #US and other @NATO members’ foreign policies towards #russia and #pakistan/Taliban lack coherence. 

@StateDept @US4AfghanPeace 
https://t.co/dlbXYLu9Uv"
3248,2022-04-13 11:47:05,&amp;quot;We expect inflation to be extremely high due to Putin&amp;#39;s rise in prices&amp;quot; Jane Psaki continues to remind Americans who is to blame for all the troubles. 🤦 Is Putin so harsh that he personally raises prices in the US? #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/1jbR8SMQ66
3249,2022-04-13 11:47:04,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3250,2022-04-13 11:47:03,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
3251,2022-04-13 11:47:03,RT @Bogdan_Voron: I see more and more reports that #Russia is using mobile crematoriums to hide its war crimes in Ukraine. 🇺🇦 intelligence…
3252,2022-04-13 11:47:02,"RT @MateuszSobiera3: In Mariupol invaders destroyed a unique architectural monument and a very magical place - the Gamper House 😢.
For a lo…"
3253,2022-04-13 11:47:01,"RT @dorfman_p: What's to happen with all the glowing 'new nuclear' Russia wants to build world-wide ?

#nuclear  #Ukraine #Russia #Rosatom…"
3254,2022-04-13 11:47:01,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3255,2022-04-13 11:47:00,"President Joe Biden referred to #Russia’s war in Ukraine as a #genocide for the first time on Tuesday. President Joe Biden accused Vladimir Putin of committing genocide in #Ukraine.
#BuchaGenocide 
#StandWithUkriane 
#StopRussianAggression https://t.co/yYkSEvFvdc"
3256,2022-04-13 11:47:00,"RT @Nishtiblue: 🇷🇺🇺🇦 Briefing by Russian Defence Ministry

#Russia #Ukraine #Briefing 
@mod_russia https://t.co/u9ODbqjuxO"
3257,2022-04-13 11:46:55,"RT @HerryNapit: Russia: Biden cites genocide in Ukraine. Putin is trying to wipe out the idea of being Ukrainian. 

Russian army has left t…"
3258,2022-04-13 11:46:55,"They want to turn #Europe into a total chaos war zone, it seems. Kaliningrad is already being cut off, they intend to drag #Russia in a two front conflict, which may only be solved by small and smart nuclear defence.

https://t.co/iueHuR6MjW"
3259,2022-04-13 11:46:54,"RT @pmakela1: Just a friendly reminder to Russians who seem to be keen on threatening Finland for various reasons today. 
We are ready, we…"
3260,2022-04-13 11:46:54,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3261,2022-04-13 11:46:52,"Cemetery of destroyed and burned cars near #Bucha.🇺🇦🚘

#UkraineWar 
#Ukraine 
#Russia 
#StopRussia https://t.co/UXcTuYCJxy"
3262,2022-04-13 11:46:49,"RT @KarenCoxPhoto: An elderly woman crosses from Ukraine into Poland. The deep lines on her face tell a tale of desolation.

#ukrainewar #w…"
3263,2022-04-13 11:46:48,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
3264,2022-04-13 11:46:47,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3265,2022-04-13 11:46:46,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3266,2022-04-13 11:46:44,RT @NuestraIraSLG: What is it with folk? They have difficulty believing the #AbuGhraib #US atrocities when presented with documented photog…
3267,2022-04-13 11:46:42,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3268,2022-04-13 11:46:42,"'STRATEGIC EQUALITY'... The 388 Tweet... 

Nonviolence Solution to...

Vladimir Putin...

IS... LIVE!

Today, we open a new nonviolence front in #Russia &amp; #China... and In #America and across The Globe all at the exact same time.

#388MagicTweets https://t.co/PwNnLDLdyM"
3269,2022-04-13 11:46:42,"RT @NewTRNewsAgency: #Russia's defence ministry says more than a thousand Ukrainian soldiers have surrendered in #Mariupol, a city besieged…"
3270,2022-04-13 11:46:37,@Reuters #UkraineInvasion as far as I’m concerned those #countries are the next on the sanctions list. #russia and #china need to vassals for the #freedom less world.
3271,2022-04-13 11:46:37,"You can always count on oil companies to do the right thing 😒
#Russia #Ukraine️ #GasPrices https://t.co/2vkSaf1mks"
3272,2022-04-13 11:46:36,"RT @DionisCenusa: #Russia: The demographics of Russia seem to be improving in terms of the available labour force living in Russia, showing…"
3273,2022-04-13 11:46:34,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3274,2022-04-13 11:46:33,RT @InternewsUA: .@UA_Institute launched the #PostcardsFromUkraine project aims to record the damage #Russia caused to the #Ukrainian cultu…
3275,2022-04-13 11:46:32,🇬🇧 ⚡️ The President of the Russian Federation instructed to carry out a comprehensive modernization of the infrastructure of military camps in the Murmansk region by 2024 #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/n9wZSn3um0
3276,2022-04-13 11:46:29,"@VBondarets @AlibabaGroup #HallOfShame (#DiggingIn) companies still doing business in #Russia.

Logos &amp; info 👇 https://t.co/rBGBwelLVm"
3277,2022-04-13 11:46:26,"RT @timand2037: Not only is the #NATO embedded media campaign against #Russia overflowing with hypocrisy, it blinds its audience to #Washin…"
3278,2022-04-13 11:46:25,"RT @EstonianWorld: A group of women gathered in front of the Russian embassy in Tallinn this morning, to protest against Russian soldiers’…"
3279,2022-04-13 11:46:23,"RT @GainMoneyFaster: HOMEWORK-ONLINE-HOMEWORK

 https://t.co/bBDD1ZqeoA 

 #forex #trading #news #money #market #scalping #dollar #forextra…"
3280,2022-04-13 11:46:22,"RT @MayadeenEnglish: #Ukraine once again halted humanitarian corridors for tens of thousands of trapped civilians.

#Russia 

https://t.co/…"
3281,2022-04-13 11:46:19,"RT @EuromaidanPR: .@POTUS Joe Biden about #Russia's war against #Ukraine: ""Yes, I called it genocide. 

It is becoming increasingly clear t…"
3282,2022-04-13 11:46:18,"RT @PamelaWarnstadt: HOMEWORK-ONLINE-HOMEWORK

 https://t.co/j8RfNLwLo9 

 #forex #trading #news #money #market #scalping #dollar #forextra…"
3283,2022-04-13 11:46:16,"April 13 (Reuters) - #Ukrainian President Volodymyr Zelenskiy said on Wednesday that #Russia was using phosphorous bombs in #Ukraine and he accused #Moscow of deploying terror tactics against civilians.
#RussianUkrainianWar #RussianArmy"
3284,2022-04-13 11:46:15,"RT @OrinocoTribune: Moscow: Borrell's Statements Confirm that EU Renounced Peaceful Solutions

#Russia #Ukraine #UkrainianConflict #EU #Jos…"
3285,2022-04-13 11:46:12,"Large-scale deployment of Chechen special forces in Luhansk

Youtube link : https://t.co/E3coTUoDxj

#Russia #Ukraine #Crimea #NATO #USA #Europe #JoeBiden #VladimirPutin #Belarus #Donbass #Donetsk #Luhansk #Chechen #TB2 #Azov #Mariupol #Kadyrov #Kiev #Kyiv #AzovBattalion #DPR #UK https://t.co/yyqb148y0v"
3286,2022-04-13 11:46:09,"RT @Nishtiblue: 🇷🇺🇺🇦 Briefing by Russian Defence Ministry

#Russia #Ukraine #Briefing 
@mod_russia https://t.co/u9ODbqjuxO"
3287,2022-04-13 11:46:08,"RT @AlexKokcharov: In #Russia, the top officials constantly change their official statements regarding the political objectives of Russia’s…"
3288,2022-04-13 11:46:06,"Images of a large concentration of armored vehicles of the Russian Armed Forces near the border with Ukraine, west of Soloti and Valuyki
#Russia #Kyiv https://t.co/6m2VhCDnqd"
3289,2022-04-13 11:46:06,"Vitol Group, the world’s top independent #oil trader, to completely stop trading #Russian crude
(h/t @AlexKhrebet)
#Russia #Ukraine
https://t.co/kYWj4MmxUa"
3290,2022-04-13 11:46:03,"An elderly woman crosses from Ukraine into Poland. The deep lines on her face tell a tale of desolation.

#ukrainewar #warinukraine #conflict #ukraine #russia #border #bordercrossing #poland #refugees #displaced #uncertainty #war #photojournalism #bnw #documentaryphotography https://t.co/1LpgvR2Kgd"
3291,2022-04-13 11:46:01,"RT @KyivPost: Today, the leading American defense contractors will meet in #Pentagon. They will discuss how to support #Ukraine in the ongo…"
3292,2022-04-13 11:45:58,RT @MiguelDante: #Taiwan Publishes New #War Survival #Book for #Taiwanese Citizens as Tensions with #China Continue to Escalate:  https://t…
3293,2022-04-13 11:45:53,"RT @EstonianWorld: A group of women gathered in front of the Russian embassy in Tallinn this morning, to protest against Russian soldiers’…"
3294,2022-04-13 11:45:51,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3295,2022-04-13 11:45:49,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3296,2022-04-13 11:45:47,"RT @ukraine_world: 16 y.o. Karina was raped by #Russia soldiers and shot in the head. Her tortured body was found in #Bucha.
#BuchaMassacre…"
3297,2022-04-13 11:45:42,This is new Russian army #russia #moskow #спецоперация https://t.co/lI2hYEa6vq
3298,2022-04-13 11:45:40,RT @timand2037: International jurist Richard Falk @rfalk13 - co-author of a U.N. report branding Israel an #Apartheid regime - says the #US…
3299,2022-04-13 11:45:38,"RT @riffhood: Had an episode of serious nostalgia, longing for family, and physical upset a few days ago. Likely a mix of accumulated nerve…"
3300,2022-04-13 11:45:35,"RT @timand2037: Not only is the #NATO embedded media campaign against #Russia overflowing with hypocrisy, it blinds its audience to #Washin…"
3301,2022-04-13 11:45:35,RT @melodyLeeG1: 400 million people are going to be driven into food poverty - esp Africa &amp; The Middle East due to grain in #Odesa being bl…
3302,2022-04-13 11:45:35,"RT @dronedept: Day 19, Phase 2 , by @dronedept https://t.co/yVCC2cqMIu #ukraine #lukashenko #biden #putin #zelensky #russia"
3303,2022-04-13 11:45:34,"RT @a_writers2: Hire us to secure you A's in your essays
#pay someone write 
Assignment due 
Physics
#essayhelp
English
#essaypay
Maths
#Es…"
3304,2022-04-13 11:45:31,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3305,2022-04-13 11:45:31,"RT @supportingassad: #Ucraina #Russia #Putin #Nato #Zelensky

#Azov Uber alles... 😈"
3306,2022-04-13 11:45:28,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3307,2022-04-13 11:45:23,"@RussianEmbassy @KremlinRussia_E @mfa_russia @BBCWorld @SkyNews @ftworldnews @BusinessDesk @TelegraphWorld @TimesBusiness @TheEconomist @business He has already communicated this several times @RussianEmbassy. 
And as the duration of sanctions will depend of a regime change, #Russia has no reason to start wining about this in the future. 
The economical impact will never be due to sanctions.
I get your point 🙂"
3308,2022-04-13 11:45:22,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3309,2022-04-13 11:45:22,"At least 191 children have been killed and over 350 have been injured so far in the war-torn Ukraine due to Russian invasion.

https://t.co/180KtejyuN

#indianabroad #ukarine #ukarinewar #russia #children #killed #death #RIP #wartorn https://t.co/P6qcnMGlAi"
3310,2022-04-13 11:45:22,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3311,2022-04-13 11:45:19,"RT @ukraine_world: 16 y.o. Karina was raped by #Russia soldiers and shot in the head. Her tortured body was found in #Bucha.
#BuchaMassacre…"
3312,2022-04-13 11:45:18,RT @RussianEmbassy: President #Putin: #Russia's economy will definitely adapt to the new situation. This is inevitable. https://t.co/E8hF2W…
3313,2022-04-13 11:45:15,RT @nexta_tv: The #Dutch government has arrested 20 yachts linked to #Russian businessmen. The yachts will remain under arrest until sancti…
3314,2022-04-13 11:45:15,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3315,2022-04-13 11:45:13,GERMAN ECON MINISTRY SPOKESPERSON SAYS GERMAN COMPANIES WILL CONTINUE TO PAY FOR GAS DELIVERIES FROM RUSSIA IN EUROS #News #Forex #RUSSIA #GERMAN
3316,2022-04-13 11:45:11,🇬🇧 Putin announced the need to approve a consolidated plan for the development of the Northern Sea Route until 2035 #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/myatfVyrXq
3317,2022-04-13 11:45:09,"#Ucraina #Russia #Putin #Nato #Zelensky

#Azov Uber alles... 😈 https://t.co/N2YtxhHDJ6"
3318,2022-04-13 11:45:09,"German Chancellor #OlafScholz 12.04.2022
""Sanctions against #Russia are effective.""

Countless people dead, new battles ""promise"" even more blood and devastation. Is Germanys chancellor trying to follow the footsteps of a former german person who was responsible for Genocide? https://t.co/FxVA5TLBWV"
3319,2022-04-13 11:45:09,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
3320,2022-04-13 11:45:07,RT @postnghost: Halting #humanitarian corridors intentionally using civilians as a shield while wating for more weapons from #NATO to arriv…
3321,2022-04-13 11:45:05,RT @real__libyan: #Russia sending reinforcements to northern boarders with #Finland after Finish government claims the country want to join…
3322,2022-04-13 11:45:05,"RT @EuromaidanPR: .@POTUS Joe Biden about #Russia's war against #Ukraine: ""Yes, I called it genocide. 

It is becoming increasingly clear t…"
3323,2022-04-13 11:45:05,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3324,2022-04-13 11:45:04,RT @raging545: This has to be the biggest lie on the internet today. These photos are from 2014 when Russia first invaded Ukraine. The bear…
3325,2022-04-13 11:45:02,RT @MiguelDante: #Taiwan Publishes New #War Survival #Book for #Taiwanese Citizens as Tensions with #China Continue to Escalate:  https://t…
3326,2022-04-13 11:45:02,"Hire us to secure you A's in your essays
#pay someone write 
Assignment due 
Physics
#essayhelp
English
#essaypay
Maths
#Essaydue
Chem
assignments
Nursing
assignment 
Economics
#javascript
Algebra. 
#Hw due 
#Psychology
#thesis

Kindly Dm @a_writers2 

#USA #UK #UAE #Russia"
3327,2022-04-13 11:45:01,"RT @MLInstitute: NEW: In our pursuit of laudable climate goals, have we forgotten about how essential energy security is to peace and prosp…"
3328,2022-04-13 11:45:01,"Binance limits SGD product offerings in Singapore amid regulatory warnings
#news #cryptocurrency #russia #DOGE
https://t.co/zUIuQeLFVd"
3329,2022-04-13 11:45:00,"With the US no longer playing the role of security guarantor to #Gulf states, they are diversifying their foreign relations through partnerships involving #China &amp; #Russia, thereby acquiring greater autonomy, state @KabirTaneja &amp; @HTAlhasan. https://t.co/6RgPxZGm2k"
3330,2022-04-13 11:44:59,"RT @FSIStanford: WATCH | With the risk escalation with #Russia being fairly small, @McFaul says we need to do more to arm and support #Ukra…"
3331,2022-04-13 11:44:57,"RT @pmakela1: Just a friendly reminder to Russians who seem to be keen on threatening Finland for various reasons today. 
We are ready, we…"
3332,2022-04-13 11:44:56,"RT @AllOut: On April 21st, a court hearing will take place to decide on the shutdown of one of the biggest #LGBT+ rights organizations in #…"
3333,2022-04-13 11:44:56,"RT @DownTheRange: ‼️ 160 Marines of the Armed Forces of #Ukraine simultaneously surrendered in #Mariupol to #Russia 
“In the morning, 160 p…"
3334,2022-04-13 11:44:55,RT @KSergatskova: How many of them will find their beloved ones alive? How many will recognize them in mass graves? When this nightmare wil…
3335,2022-04-13 11:44:54,"And western government's think it's the #Russians who are planning a chemical attack, these were found by the Russian Armed Forces after the #ukrainian forces fled.
#EU #Russia #nato #US #UK #skynews #bbcnews #aljazeera #trtworld #NaziUkraine https://t.co/q91eNdLMt5"
3336,2022-04-13 11:44:51,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3337,2022-04-13 11:44:45,"Defeats purpose of camouflage fatigues when enemy can spot bright blue armband in dense brush a mile away. Or how about white armbands in darkness? Maybe why Ukraine says they control the night.

Illogical strategy.

I don’t see anybody asking these questions.

#Russia #Ukraine"
3338,2022-04-13 11:44:45,"RT @timand2037: Not only is the #NATO embedded media campaign against #Russia overflowing with hypocrisy, it blinds its audience to #Washin…"
3339,2022-04-13 11:44:44,"RT @OmnaTigray: Why is #Russia's war in #Ukraine more worthy of an expedited ""genocide"" declaration from @POTUS than #Ethiopia and #Eritrea…"
3340,2022-04-13 11:44:42,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3341,2022-04-13 11:44:42,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3342,2022-04-13 11:44:42,"RT @suzannelynch1: The Prime Ministers of #Finland + #Sweden have held a joint press conference outlining plans for #NATO membership.

Finn…"
3343,2022-04-13 11:44:41,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3344,2022-04-13 11:44:39,"RT @nexta_tv: According to the General Staff of the Armed Forces of #Ukraine, #Russia lost almost 20,000 of its soldiers. https://t.co/hqaq…"
3345,2022-04-13 11:44:37,Is Dmitry Peskov trying to channel Mel Brooks? #clown #russia #ukraine https://t.co/HJbAZAFWTY
3346,2022-04-13 11:44:36,"RT @IndependentMlt: ""At the end of the day, #Putin is abusing the fact that there are strong sentiments in #Russia against the #Nazi politi…"
3347,2022-04-13 11:44:36,"RT @alestiklalen: #Ukraine: More than a thousand marines have surrendered in the besieged Ukrainian port of #Mariupol, #Russia's defense mi…"
3348,2022-04-13 11:44:36,"RT @orsamorgtr: Opinion: #Russia’s Invasion of #Ukraine: #Egypt’s Stance and Policy Dilemma

https://t.co/UupcCqJRdN | @brcerygr https://t.…"
3349,2022-04-13 11:44:36,RT @olex_scherba: Deputy mayor of #Dnipro Mykhailo Lysenko urges #Russia: please come &amp; get your 1500 dead soldiers clogging our morgues!…
3350,2022-04-13 11:44:34,"What's to happen with all the glowing 'new nuclear' Russia wants to build world-wide ?

#nuclear  #Ukraine #Russia #Rosatom 

https://t.co/cV3rdVaK9F"
3351,2022-04-13 11:44:32,"RT @EpochTimesChina: #Sanctions placed on #Russia have aggravated global energy supplies, and forced many countries to revert to other sour…"
3352,2022-04-13 11:44:31,"RT @CGMeifangZhang: By hyping ""space threat from #China and #Russia,"" the #US is making excuses to develop its own military capabilities an…"
3353,2022-04-13 11:44:31,"RT @InnaSovsun: Latin American countries have finally joined the anti-russian front🔥
Chile🇨🇱 and Argentina🇦🇷 have stopped selling lithium t…"
3354,2022-04-13 11:44:27,"Now we know the real reason why #Russia is trying to invade #Ukraine. As oil and gas are not so essential in the future and space race as #lithium and Eastern Ukraine has the most significant deposit, Russia wants to get control over it to dictate the #US &amp; #EU future of energy."
3355,2022-04-13 11:44:27,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
3356,2022-04-13 11:44:24,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
3357,2022-04-13 11:44:21,⚡️Roskomnadzor notified the Yandex.Music service of the need to remove BBC podcasts at the request of the Prosecutor General&amp;#39;s Office. 👉 Ax Live #Ukraine #UkraineWar #Russia #UkraineInvasion
3358,2022-04-13 11:44:21,"Russian warship, go fuck yourself!

Out now.

#StopPutinNOW #Ukraine #RussianArmy #RussianUkrainianWar #Russia https://t.co/MIEhYTYZsV"
3359,2022-04-13 11:44:20,"🇬🇧G. Zheleznogorsk, Kursk region. The people escort the troops to a special operation #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/9sdWahmykJ"
3360,2022-04-13 11:44:16,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
3361,2022-04-13 11:44:15,"#Ukrainian children who do not speak #russian #deported to #russia. And #russians #decided to teach them ""russian"" by setting up #special #camps🤬

#StandUpForUkraine https://t.co/t94kMQaAoa"
3362,2022-04-13 11:44:14,RT @raging545: Ukrainian troops will be going to the UK to be trained in handling the 120 armored vehicles that will be sent to the country…
3363,2022-04-13 11:44:09,"RT @Nohelema: World #WarCriminals: 

#IsayasAfewerki of #Eritrea in #Tigray
#AbiyAhmed of #Ethiopia in #Tigray
#XiJinping of #China in #Uyg…"
